# VELOCITY:     AVE_POFV:        ERROR:
      4.8319           0  0.00313724  0.00140108
      5.0676           0  0.00044958 0.000271867
      5.3033           0 0.000217152 0.000165897
       5.539           0  0.00022479 0.000199159
     5.77471           0 0.000313178 0.000266669
     6.01041           0 3.71013e-05  3.6056e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00546044  0.00595665   0.0014805
    0.353553   0.0792156   0.0632189  0.00589791
    0.589256    0.140616    0.164707   0.0126826
    0.824958    0.312423    0.306125   0.0208171
     1.06066    0.316745    0.363149   0.0164785
     1.29636    0.453963    0.437056   0.0198263
     1.53206    0.569044    0.469801   0.0215306
     1.76777    0.457086    0.460667   0.0203831
     2.00347    0.503637    0.455877   0.0168539
     2.23917    0.426287    0.384678   0.0199671
     2.47487    0.380345    0.317074   0.0205418
     2.71058    0.182139    0.239459   0.0159793
     2.94628    0.149808    0.189279   0.0123451
     3.18198    0.126179    0.151217   0.0106474
     3.41768   0.0557829     0.10029  0.00999517
     3.65339   0.0519723   0.0470598  0.00736678
     3.88909   0.0300128   0.0347196  0.00734341
     4.12479   0.0019249   0.0246102  0.00508946
     4.36049           0   0.0155956  0.00377521
     4.59619           0  0.00795082  0.00270655
      4.8319           0  0.00297212  0.00133703
      5.0676           0 0.000425918 0.000258586
      5.3033           0 0.000205723 0.000157558
       5.539           0 0.000212959 0.000189028
     5.77471           0 0.000296695 0.000253143
     6.01041           0 3.51486e-05 3.42111e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851   0.0319769  0.00725767  0.00189372
    0.353553   0.0907454   0.0645952  0.00576136
    0.589256   0.0899204    0.160968   0.0125877
    0.824958    0.223564    0.301996   0.0201814
     1.06066    0.444633    0.367223   0.0161504
     1.29636    0.425835    0.436495   0.0188429
     1.53206    0.559302    0.474276    0.020914
     1.76777    0.468321    0.461049   0.0193675
     2.00347    0.502635    0.458215   0.0161726
     2.23917    0.471974    0.389043   0.0194399
     2.47487    0.277186     0.31508   0.0196113
     2.71058    0.268563    0.240914   0.0152464
     2.94628    0.151419    0.187386   0.0118721
     3.18198    0.127535    0.150033   0.0101807
     3.41768   0.0464726   0.0975994  0.00985097
     3.65339   0.0263987   0.0460268   0.0070705
     3.88909   0.0173045   0.0338488  0.00702768
     4.12479  0.00516581    0.023638  0.00492698
     4.36049  0.00766032   0.0151989  0.00360724
     4.59619  0.00439978  0.00777326  0.00257704
      4.8319  0.00163027  0.00290503  0.00127186
      5.0676           0 0.000404622 0.000246532
      5.3033           0 0.000195436 0.000150016
       5.539           0 0.000202311 0.000179876
     5.77471           0 0.000281861  0.00024092
     6.01041           0 3.33912e-05 3.25457e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
